gene_id_Zm	OG	module_num	module_color	sink_source	hub_ranking_kME	description (maizeGDB's maizemine)
Zm00001eb146310	OG0011524	1	turquoise	not_associated	0.45372642	Amidophosphoribosyltransferase
Zm00001eb022220	OG0012692	1	turquoise	not_associated	0.4526927	#N/A
Zm00001eb185920	OG0009095	1	turquoise	not_associated	0.45135878	Transcription factor LAF1
Zm00001eb248560	OG0009095	1	turquoise	not_associated	0.45135878	Transcription factor LAF1
Zm00001eb303800	OG0006913	1	turquoise	not_associated	0.45044223	ZIP zinc/iron transport family protein
Zm00001eb028780	OG0017833	1	turquoise	not_associated	0.45004814	Putative Ion channel regulatory protein
Zm00001eb267110	OG0018335	1	turquoise	not_associated	0.45003068	tRNA pseudouridine synthase B
Zm00001eb270460	OG0017805	1	turquoise	not_associated	0.44992906	Iron-sulfur assembly protein IscA
Zm00001eb377130	OG0017805	1	turquoise	not_associated	0.44992906	Iron-sulfur assembly protein IscA
Zm00001eb142680	OG0020316	1	turquoise	not_associated	0.44985489	Prolyl aminopeptidase
Zm00001eb292750	OG0020316	1	turquoise	not_associated	0.44985489	Proline iminopeptidase
Zm00001eb187910	OG0018447	1	turquoise	not_associated	0.44869422	4-coumarate--CoA ligase
Zm00001eb100310	OG0014897	1	turquoise	not_associated	0.44572387	PDAT
Zm00001eb314300	OG0014897	1	turquoise	not_associated	0.44572387	PDAT
Zm00001eb231250	OG0009343	1	turquoise	not_associated	0.44435939	
Zm00001eb125630	OG0014575	1	turquoise	not_associated	0.44413255	Multicopper oxidase LPR2
Zm00001eb222040	OG0006275	1	turquoise	not_associated	0.44390567	Leucine Rich Repeat family protein expressed
Zm00001eb209150	OG0018689	1	turquoise	not_associated	0.4437346	
Zm00001eb231550	OG0018689	1	turquoise	not_associated	0.4437346	
Zm00001eb334270	OG0003794	1	turquoise	not_associated	0.44083519	DNAJ heat shock N-terminal domain-containing protein
Zm00001eb334280	OG0003794	1	turquoise	not_associated	0.44083519	DNAJ heat shock N-terminal domain-containing protein
Zm00001eb004310	OG0011062	1	turquoise	not_associated	0.43989356	Chloroplast zebra-necrosis protein
Zm00001eb431490	OG0023953	1	turquoise	not_associated	0.43653532	Thioredoxin-like protein CXXS1
Zm00001eb283130	OG0016767	1	turquoise	not_associated	0.43427429	Adenine nucleotide transporter BT1
Zm00001eb345770	OG0016767	1	turquoise	not_associated	0.43427429	Adenine nucleotide transporter BT1
Zm00001eb244030	OG0002747	1	turquoise	not_associated	0.43415162	COX assembly mitochondrial protein
Zm00001eb049850	OG0001648	1	turquoise	not_associated	0.43307936	
Zm00001eb391070	OG0013620	1	turquoise	not_associated	0.43292405	Putative dual specificity protein phosphatase DSP8
Zm00001eb403980	OG0009457	1	turquoise	not_associated	0.43270646	AB hydrolase-1 domain-containing protein
Zm00001eb033870	OG0010886	1	turquoise	not_associated	0.4325883	Galactinol--sucrose galactosyltransferase
Zm00001eb222320	OG0003948	1	turquoise	not_associated	0.43059253	3-ketoacyl-CoA thiolase 2
Zm00001eb207020	OG0018699	1	turquoise	not_associated	0.43031967	Serine/threonine-protein kinase HT1
Zm00001eb111070	OG0004115	1	turquoise	not_associated	0.42934137	V-type proton ATPase subunit F
Zm00001eb330190	OG0004115	1	turquoise	not_associated	0.42934137	V-type proton ATPase subunit F
Zm00001eb291660	OG0008413	1	turquoise	not_associated	0.42437304	Mediator of RNA polymerase II transcription subunit 23
Zm00001eb300900	OG0013647	1	turquoise	not_associated	0.4236688	BTB/POZ and MATH domain-containing protein 4
Zm00001eb205850	OG0008207	1	turquoise	not_associated	0.42362067	Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
Zm00001eb235930	OG0008207	1	turquoise	not_associated	0.42362067	Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
Zm00001eb205540	OG0007515	1	turquoise	not_associated	0.4232395	Peptidyl-prolyl cis-trans isomerase CYP95
Zm00001eb235400	OG0007515	1	turquoise	not_associated	0.4232395	Peptidyl-prolyl cis-trans isomerase CYP95
Zm00001eb018900	OG0002142	1	turquoise	not_associated	0.42169404	Putative metacaspase
Zm00001eb018910	OG0002142	1	turquoise	not_associated	0.42169404	Putative metacaspase
Zm00001eb147910	OG0005173	1	turquoise	not_associated	0.42104066	3-phosphoshikimate 1-carboxyvinyltransferase
Zm00001eb367680	OG0005173	1	turquoise	not_associated	0.42104066	Sushi
Zm00001eb024960	OG0018487	1	turquoise	not_associated	0.41969882	Xyloglucan endotransglucosylase/hydrolase
Zm00001eb300560	OG0002527	1	turquoise	not_associated	0.41926663	very-long-chain enoyl-CoA reductase-like
Zm00001eb037980	OG0020515	1	turquoise	not_associated	0.41910758	Class I glutamine amidotransferase-like superfamily protein
Zm00001eb331770	OG0021946	1	turquoise	not_associated	0.41884374	Universal stress family protein
Zm00001eb016920	OG0010309	1	turquoise	not_associated	0.41814691	Beta-amylase
Zm00001eb032600	OG0005596	1	turquoise	not_associated	0.41805479	Thaumatin-like protein (Fragment)
Zm00001eb368270	OG0011539	1	turquoise	not_associated	0.41717696	V-type proton ATPase subunit a
Zm00001eb009460	OG0019173	1	turquoise	not_associated	0.41675424	#N/A
Zm00001eb399480	OG0019173	1	turquoise	not_associated	0.41675424	RING-type E3 ubiquitin transferase
Zm00001eb356600	OG0023438	1	turquoise	not_associated	0.41623324	Glutathione-S-transferase 2
Zm00001eb326840	OG0002477	1	turquoise	not_associated	0.41531964	Epimerase domain-containing protein
Zm00001eb138120	OG0008517	1	turquoise	not_associated	0.41330459	SKIP interacting protein 15
Zm00001eb409430	OG0008517	1	turquoise	not_associated	0.41330459	SKIP interacting protein 15
Zm00001eb054680	OG0002458	1	turquoise	not_associated	0.41225984	Membrane-associated
Zm00001eb122200	OG0006962	1	turquoise	not_associated	0.41157855	MAR-binding filament-like protein 1-1 isoform X1
Zm00001eb229430	OG0002025	1	turquoise	not_associated	0.408326	L-lactate dehydrogenase
Zm00001eb229440	OG0002025	1	turquoise	not_associated	0.408326	L-lactate dehydrogenase
Zm00001eb172590	OG0007038	1	turquoise	not_associated	0.40805158	Putative glycerol-3-phosphate transporter 1
Zm00001eb415960	OG0007038	1	turquoise	not_associated	0.40805158	Putative glycerol-3-phosphate transporter 1
Zm00001eb193940	OG0013595	1	turquoise	not_associated	0.40789934	Heat shock 22 kDa protein
Zm00001eb307770	OG0014936	1	turquoise	not_associated	0.40524781	Protein neuralized like
Zm00001eb201290	OG0007637	1	turquoise	not_associated	0.4045079	NAC domain-containing protein
Zm00001eb428160	OG0020070	1	turquoise	not_associated	0.40240123	Zinc finger matrin-type protein 1
Zm00001eb275400	OG0019349	1	turquoise	not_associated	0.40172042	Ubiquitin system component Cue protein
Zm00001eb298610	OG0012027	1	turquoise	not_associated	0.40114071	RNA polymerase II elongator associated protein
Zm00001eb122660	OG0015018	1	turquoise	not_associated	0.39956112	Boron transporter
Zm00001eb146930	OG0008725	1	turquoise	not_associated	0.39887673	
Zm00001eb246770	OG0010383	1	turquoise	not_associated	0.39784459	La protein 1
Zm00001eb352470	OG0019063	1	turquoise	not_associated	0.39684758	SNF1-related protein kinase regulatory subunit beta-1
Zm00001eb174450	OG0004192	1	turquoise	not_associated	0.39676803	PHD finger protein EHD3
Zm00001eb260200	OG0004192	1	turquoise	not_associated	0.39676803	PHD finger protein EHD3
Zm00001eb255240	OG0018468	1	turquoise	not_associated	0.39639968	Annexin
Zm00001eb413470	OG0005274	1	turquoise	not_associated	0.39613798	
Zm00001eb077130	OG0001849	1	turquoise	not_associated	0.39413012	PIP aquaporin
Zm00001eb185300	OG0001849	1	turquoise	not_associated	0.39413012	Aquaporin
Zm00001eb247760	OG0001849	1	turquoise	not_associated	0.39413012	Aquaporin
Zm00001eb208940	OG0017145	1	turquoise	not_associated	0.39327976	PGAP1 domain-containing protein
Zm00001eb000520	OG0012418	1	turquoise	not_associated	0.3919949	#N/A
Zm00001eb404370	OG0012418	1	turquoise	not_associated	0.3919949	Med12 domain-containing protein
Zm00001eb359130	OG0013211	1	turquoise	not_associated	0.39129541	Sec39 domain-containing protein
Zm00001eb404560	OG0001259	1	turquoise	not_associated	0.39098641	Glutathione S-transferase
Zm00001eb146840	OG0001655	1	turquoise	not_associated	0.39000818	Anthocyanidin 3-O-glucosyltransferase
Zm00001eb146850	OG0001655	1	turquoise	not_associated	0.39000818	Anthocyanidin 3-O-glucosyltransferase
Zm00001eb146860	OG0001655	1	turquoise	not_associated	0.39000818	Glycosyltransferase
Zm00001eb046040	OG0020802	1	turquoise	not_associated	0.38992683	Beta-glucosidase GBA2 type family protein
Zm00001eb004490	OG0017752	1	turquoise	not_associated	0.38927078	#N/A
Zm00001eb340260	OG0018223	1	turquoise	not_associated	0.38909217	
Zm00001eb118880	OG0016673	1	turquoise	not_associated	0.38883213	Heat-shock protein DnaJ
Zm00001eb339480	OG0016673	1	turquoise	not_associated	0.38883213	DnaJ homolog subfamily B member 4
Zm00001eb071190	OG0012275	1	turquoise	not_associated	0.38774018	Ethylene-responsive transcription factor 4
Zm00001eb430640	OG0012275	1	turquoise	not_associated	0.38774018	Ethylene-responsive transcription factor 4
Zm00001eb144900	OG0016430	1	turquoise	not_associated	0.38764516	Selenoprotein F
Zm00001eb006620	OG0023099	1	turquoise	not_associated	0.38763157	GRAM domain-containing protein
Zm00001eb212250	OG0015455	1	turquoise	not_associated	0.38634271	Mg-protoporphyrin IX chelatase
Zm00001eb010200	OG0014447	1	turquoise	not_associated	0.38608295	Translocase of chloroplast
Zm00001eb399060	OG0014447	1	turquoise	not_associated	0.38608295	Translocase of chloroplast
Zm00001eb141570	OG0008690	1	turquoise	not_associated	0.38392053	Cytokinin dehydrogenase
Zm00001eb363220	OG0008690	1	turquoise	not_associated	0.38392053	Cytokinin dehydrogenase
Zm00001eb298940	OG0003378	1	turquoise	not_associated	0.38323955	Pentatricopeptide repeat-containing protein
Zm00001eb031600	OG0022398	1	turquoise	not_associated	0.38221923	DEAD-box ATP-dependent RNA helicase 53
Zm00001eb135960	OG0022398	1	turquoise	not_associated	0.38221923	DEAD-box ATP-dependent RNA helicase 53
Zm00001eb019720	OG0014385	1	turquoise	not_associated	0.3820239	NAD(P)-binding Rossmann-fold superfamily protein
Zm00001eb319140	OG0005831	1	turquoise	not_associated	0.38075147	Homer
Zm00001eb116880	OG0009175	1	turquoise	not_associated	0.37974728	Plant-specific domain TIGR01615 family protein
Zm00001eb301450	OG0009175	1	turquoise	not_associated	0.37974728	Plant-specific domain TIGR01615 family protein
Zm00001eb006160	OG0009695	1	turquoise	not_associated	0.37716473	Ethylene-responsive transcription factor 1
Zm00001eb060520	OG0019929	1	turquoise	not_associated	0.37207298	Glutamate dehydrogenase
Zm00001eb004020	OG0002538	1	turquoise	not_associated	0.36922335	#N/A
Zm00001eb222470	OG0002538	1	turquoise	not_associated	0.36922335	ethylene-responsive transcription factor ERF098-like
Zm00001eb378280	OG0019253	1	turquoise	not_associated	0.36845826	H15 domain-containing protein
Zm00001eb090070	OG0009982	1	turquoise	not_associated	0.36735573	
Zm00001eb146170	OG0009982	1	turquoise	not_associated	0.36735573	Serine hydroxymethyltransferase
Zm00001eb366470	OG0009982	1	turquoise	not_associated	0.36735573	Serine hydroxymethyltransferase
Zm00001eb111590	OG0015419	1	turquoise	not_associated	0.36664859	Protein ENHANCED DISEASE RESISTANCE 4
Zm00001eb330730	OG0015419	1	turquoise	not_associated	0.36664859	Protein ENHANCED DISEASE RESISTANCE 4
Zm00001eb407680	OG0016818	1	turquoise	not_associated	0.36610179	Tubby-like F-box protein 13
Zm00001eb103150	OG0004668	1	turquoise	not_associated	0.36459167	BAG family molecular chaperone regulator 1
Zm00001eb256820	OG0004668	1	turquoise	not_associated	0.36459167	BAG family molecular chaperone regulator 1
Zm00001eb318990	OG0004668	1	turquoise	not_associated	0.36459167	BCL-2-associated athanogene
Zm00001eb374660	OG0004668	1	turquoise	not_associated	0.36459167	BAG family molecular chaperone regulator 1
Zm00001eb192730	OG0001805	1	turquoise	not_associated	0.36155399	MAP kinase kinase
Zm00001eb374270	OG0001805	1	turquoise	not_associated	0.36155399	MAP kinase kinase
Zm00001eb027100	OG0009139	1	turquoise	not_associated	0.36032088	Pentatricopeptide repeat-containing protein MRL1 chloroplastic
Zm00001eb067380	OG0009546	1	turquoise	not_associated	0.35897923	Flavanone 3-hydroxylase
Zm00001eb149740	OG0014822	1	turquoise	not_associated	0.35810939	GTP binding protein
Zm00001eb369000	OG0014822	1	turquoise	not_associated	0.35810939	GTP binding protein
Zm00001eb220920	OG0020799	1	turquoise	not_associated	0.35719494	1-acyl-sn-glycerol-3-phosphate acyltransferase
Zm00001eb002690	OG0017298	1	turquoise	not_associated	0.35521451	Chitin elicitor-binding protein
Zm00001eb317090	OG0018543	1	turquoise	not_associated	0.35498256	Chitinase
Zm00001eb159570	OG0010071	1	turquoise	not_associated	0.35451975	Extra-large G-protein-like
Zm00001eb358420	OG0010071	1	turquoise	not_associated	0.35451975	Extra-large G-protein-like
Zm00001eb005850	OG0009697	1	turquoise	not_associated	0.35159909	AB hydrolase-1 domain-containing protein
Zm00001eb030400	OG0004332	1	turquoise	not_associated	0.34943689	Myb family transcription factor EFM
Zm00001eb288430	OG0007422	1	turquoise	not_associated	0.34864168	Protein trichome berefringence-like 7
Zm00001eb348980	OG0007422	1	turquoise	not_associated	0.34864168	Protein trichome berefringence-like 7
Zm00001eb127020	OG0007796	1	turquoise	not_associated	0.34478306	Gap junction beta-4 protein isoform 1
Zm00001eb095110	OG0018213	1	turquoise	not_associated	0.3414553	Stress-induced transcription factor NAC1
Zm00001eb303620	OG0018213	1	turquoise	not_associated	0.3414553	Stress-induced transcription factor NAC1
Zm00001eb039710	OG0014110	1	turquoise	not_associated	0.34031262	S-acyltransferase
Zm00001eb108550	OG0020722	1	turquoise	not_associated	0.33762279	Putative hydrolase YugF
Zm00001eb289500	OG0009602	1	turquoise	not_associated	0.33562575	Delta-1-pyrroline-5-carboxylate synthase
Zm00001eb347680	OG0009602	1	turquoise	not_associated	0.33562575	Delta-1-pyrroline-5-carboxylate synthase
Zm00001eb288730	OG0007425	1	turquoise	not_associated	0.33532238	Transcription factor DIVARICATA
Zm00001eb347900	OG0007425	1	turquoise	not_associated	0.33532238	Myb-like domain-containing protein
Zm00001eb404000	OG0017309	1	turquoise	not_associated	0.33493059	Serine/arginine-rich splicing factor RS31
Zm00001eb292360	OG0021366	1	turquoise	not_associated	0.33446792	Toxin PezT
Zm00001eb313970	OG0014541	1	turquoise	not_associated	0.33439008	
Zm00001eb431840	OG0009549	1	turquoise	not_associated	0.33403234	stress enhanced protein 2
Zm00001eb294830	OG0008425	1	turquoise	not_associated	0.33333028	AP2/ERF and B3 domain-containing transcription repressor TEM1
Zm00001eb342850	OG0008425	1	turquoise	not_associated	0.33333028	AP2/ERF and B3 domain-containing transcription repressor TEM1
Zm00001eb304530	OG0010140	1	turquoise	not_associated	0.3323374	IAA-amino acid hydrolase ILR1
Zm00001eb102480	OG0002509	1	turquoise	not_associated	0.32967856	Tuberculostearic acid methyltransferase
Zm00001eb080130	OG0004054	1	turquoise	not_associated	0.32815423	Copper transport protein family
Zm00001eb252690	OG0021881	1	turquoise	not_associated	0.32266125	CMP-sialic acid transporter 4-like isoform X1
Zm00001eb138000	OG0014561	1	turquoise	not_associated	0.32202642	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Zm00001eb264730	OG0014561	1	turquoise	not_associated	0.32202642	Peroxisomal membrane protein PMP22
Zm00001eb240660	OG0023383	1	turquoise	not_associated	0.32002398	Drought-induced 19
Zm00001eb150550	OG0018114	1	turquoise	not_associated	0.31524533	Coumaroyl shikimate 3-hydroxylase 2
Zm00001eb066190	OG0006550	1	turquoise	not_associated	0.31424111	Pyruvate kinase
Zm00001eb433750	OG0006550	1	turquoise	not_associated	0.31424111	Pyruvate kinase
Zm00001eb142150	OG0001325	1	turquoise	not_associated	0.31020386	Methyl esterase 1
Zm00001eb078290	OG0003353	1	turquoise	not_associated	0.303781	Indole-2-monooxygenase
Zm00001eb145510	OG0008717	1	turquoise	not_associated	0.30318117	Plant organelle RNA recognition domain-containing protein
Zm00001eb366030	OG0008717	1	turquoise	not_associated	0.30318117	Glucuronoxylan 4-O-methyltransferase 1-like
Zm00001eb126780	OG0005216	1	turquoise	not_associated	0.30200975	Phenylcoumaran benzylic ether reductase
Zm00001eb142230	OG0007656	1	turquoise	not_associated	0.30080114	flowering-promoting factor 1-like protein 3
Zm00001eb420050	OG0003945	1	turquoise	not_associated	0.29766826	Serine-rich 25 kDa antigen protein
Zm00001eb287290	OG0012501	1	turquoise	not_associated	0.28206909	Methyltransferase-like protein 13
Zm00001eb119430	OG0004386	1	turquoise	not_associated	0.27994111	S-type anion channel SLAH3
Zm00001eb068460	OG0021242	1	turquoise	not_associated	0.27925168	DNA topoisomerase 2
Zm00001eb139840	OG0011480	1	turquoise	not_associated	0.27778109	Polyketide cyclase / dehydrase and lipid transport protein
Zm00001eb330920	OG0019904	1	turquoise	not_associated	0.27523924	Thioredoxin-like 1-1
Zm00001eb066890	OG0017421	1	turquoise	not_associated	0.27183278	Ethylene-responsive transcription factor 3
Zm00001eb120530	OG0010215	1	turquoise	not_associated	0.27042025	
Zm00001eb120540	OG0010215	1	turquoise	not_associated	0.27042025	4Fe-4S ferredoxin-type domain-containing protein
Zm00001eb284770	OG0010215	1	turquoise	not_associated	0.27042025	
Zm00001eb269520	OG0008503	1	turquoise	not_associated	0.26910494	SPX domain-containing protein
Zm00001eb378430	OG0008503	1	turquoise	not_associated	0.26910494	SPX domain-containing protein
Zm00001eb165310	OG0004079	1	turquoise	not_associated	0.26784787	Protein MID1-COMPLEMENTING ACTIVITY 1
